calibrations,residual_count,candidate_ops,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-1050.44916975]), 'n_active': 1, 'beta1_train': -4036.858861553467, 'beta0_train': -4104.2089782004305, 'beta1_val': -4055.125409089585, 'beta0_val': -4107.599999999999, 'selected_score': -4104.2089782004305, 'evaluations': 15, 'seconds': 0.021926999994320795, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9550.24762221,     0.        ]), 'n_active': 1, 'beta1_train': -2291.040445964184, 'beta0_train': -2352.1407917190527, 'beta1_val': -2397.569564113395, 'beta0_val': -2397.569564113395, 'selected_score': -2352.1407917190527, 'evaluations': 15, 'seconds': 0.0235961000144016, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5082.86003154,     0.        , -3911.3426982 ,     0.        ]), 'n_active': 2, 'beta1_train': -484.49041384416154, 'beta0_train': -698.7631661689418, 'beta1_val': -630.8216551540124, 'beta0_val': -630.8216551540124, 'selected_score': -698.7631661689418, 'evaluations': 35, 'seconds': 0.051391000000876375, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",34,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2363.2266495115023,1551.0964688888882,0.09691410000959877,0.22411229999852367
"[{'theta': array([-3078.08733739]), 'n_active': 1, 'beta1_train': -3987.15071707988, 'beta0_train': -4056.34145975107, 'beta1_val': -4059.6, 'beta0_val': -4059.6, 'selected_score': -4056.34145975107, 'evaluations': 15, 'seconds': 0.022083300005760975, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1235.35835571,     0.        ]), 'n_active': 1, 'beta1_train': -2416.982684677523, 'beta0_train': -2455.4005607355734, 'beta1_val': -1280.650090070689, 'beta0_val': -1299.5290417748681, 'selected_score': -2455.4005607355734, 'evaluations': 20, 'seconds': 0.02780829998664558, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6834.43270503,     0.        , -4841.65447953,     0.        ]), 'n_active': 2, 'beta1_train': -718.3308990375745, 'beta0_train': -947.4140427540556, 'beta1_val': -727.0938452797252, 'beta0_val': -815.7842265009759, 'selected_score': -947.4140427540556, 'evaluations': 95, 'seconds': 0.10409829999844078, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",35,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1551.0964688888882,2214.500558624706,0.15398989999084733,0.2818961000011768
"[{'theta': array([-9445.28922388]), 'n_active': 1, 'beta1_train': -1977.8009001079768, 'beta0_train': -3060.3866650966966, 'beta1_val': -2459.2231646490036, 'beta0_val': -3123.229788876976, 'selected_score': -3060.3866650966966, 'evaluations': 15, 'seconds': 0.02195900000515394, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([0., 0.]), 'n_active': 1, 'beta1_train': 2094.035827115728, 'beta0_train': 200.28794923057916, 'beta1_val': 2587.7184960136815, 'beta0_val': 2735.7874504165056, 'selected_score': 2094.035827115728, 'evaluations': 20, 'seconds': 0.028427700002794154, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1865.54888847,     0.        ,  -121.47613709,     0.        ]), 'n_active': 2, 'beta1_train': -496.60026094768455, 'beta0_train': -571.7119995891471, 'beta1_val': -491.900462113704, 'beta0_val': -491.900462113704, 'selected_score': -571.7119995891471, 'evaluations': 45, 'seconds': 0.05959949998941738, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",36,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2214.500558624706,1771.4391573768585,0.10998619999736547,0.24227309999696445
"[{'theta': array([-8002.9521224]), 'n_active': 1, 'beta1_train': -2465.7276222762007, 'beta0_train': -2511.138565722759, 'beta1_val': -2457.393609667951, 'beta0_val': -2457.393609667951, 'selected_score': -2511.138565722759, 'evaluations': 25, 'seconds': 0.031033699997351505, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9534.87570467,     0.        ]), 'n_active': 1, 'beta1_train': -523.6355719158614, 'beta0_train': -2411.1391880387596, 'beta1_val': -223.63031788311537, 'beta0_val': -2175.7767402937825, 'selected_score': -2411.1391880387596, 'evaluations': 20, 'seconds': 0.02724679998937063, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8659.09412878,     0.        , -6153.59874618,     0.        ]), 'n_active': 2, 'beta1_train': -415.67614137611065, 'beta0_train': -585.2774150197409, 'beta1_val': -555.767598172743, 'beta0_val': -555.767598172743, 'selected_score': -585.2774150197409, 'evaluations': 55, 'seconds': 0.07049189999816008, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",37,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1771.4391573768585,1688.4061082593187,0.1287723999848822,0.2664552000060212
"[{'theta': array([-2839.84078591]), 'n_active': 1, 'beta1_train': -2423.2725669664924, 'beta0_train': -2447.783552384778, 'beta1_val': -2404.5337972169286, 'beta0_val': -2404.5337972169286, 'selected_score': -2447.783552384778, 'evaluations': 15, 'seconds': 0.024009200002183206, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3317.8050847,     0.       ]), 'n_active': 1, 'beta1_train': -892.3425142298688, 'beta0_train': -2637.7157751532263, 'beta1_val': -79.02932610330345, 'beta0_val': -2336.8475991217906, 'selected_score': -2637.7157751532263, 'evaluations': 25, 'seconds': 0.03357319999486208, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8984.23777334,     0.        , -5069.6451914 ,     0.        ]), 'n_active': 2, 'beta1_train': -912.3137713810062, 'beta0_train': -1098.1056747638177, 'beta1_val': -558.8174175578483, 'beta0_val': -1059.050085694231, 'selected_score': -1098.1056747638177, 'evaluations': 45, 'seconds': 0.06243679999897722, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",38,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1688.4061082593187,2768.7962728919592,0.12001919999602251,0.2531577999907313
"[{'theta': array([-5484.83786565]), 'n_active': 1, 'beta1_train': -4260.774702141942, 'beta0_train': -4362.12211947283, 'beta1_val': -4262.969309005, 'beta0_val': -4359.695098971194, 'selected_score': -4362.12211947283, 'evaluations': 20, 'seconds': 0.02770990000863094, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6617.81240231,     0.        ]), 'n_active': 1, 'beta1_train': 1216.9973154300446, 'beta0_train': -2278.5577040146977, 'beta1_val': 2357.3827036294642, 'beta0_val': -1749.5804253539104, 'selected_score': -2278.5577040146977, 'evaluations': 20, 'seconds': 0.027031300007365644, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5369.87470696,     0.        , -9200.5862257 ,     0.        ]), 'n_active': 2, 'beta1_train': -1118.5398057683155, 'beta0_train': -1336.0085440882337, 'beta1_val': -1083.3730311498437, 'beta0_val': -1144.4466177689546, 'selected_score': -1336.0085440882337, 'evaluations': 95, 'seconds': 0.1043673999956809, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",39,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2768.7962728919592,3040.2188414706334,0.15910860001167748,0.29101790000277106
"[{'theta': array([-9340.94403988]), 'n_active': 1, 'beta1_train': -4225.5049940495755, 'beta0_train': -4321.747370962889, 'beta1_val': -4160.877848191666, 'beta0_val': -4323.401316049382, 'selected_score': -4321.747370962889, 'evaluations': 20, 'seconds': 0.027414299998781644, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3951.19760071,     0.        ]), 'n_active': 1, 'beta1_train': 351.68976007700707, 'beta0_train': -2169.933795567868, 'beta1_val': 939.718374500711, 'beta0_val': -391.7002519357666, 'selected_score': -2169.933795567868, 'evaluations': 20, 'seconds': 0.026235099998302758, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4026.27104551,     0.        , -6642.84749963,     0.        ]), 'n_active': 2, 'beta1_train': -717.2646655416305, 'beta0_train': -1003.0997672093087, 'beta1_val': -19.065550600595884, 'beta0_val': -898.5288366285879, 'selected_score': -1003.0997672093087, 'evaluations': 65, 'seconds': 0.07732630000100471, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",40,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",3040.2188414706334,2272.8630843568308,0.1309756999980891,0.26087090000510216
"[{'theta': array([-7386.74888134]), 'n_active': 1, 'beta1_train': -4054.1242076293506, 'beta0_train': -4228.777687257406, 'beta1_val': -4136.56244402222, 'beta0_val': -4246.582119407405, 'selected_score': -4228.777687257406, 'evaluations': 20, 'seconds': 0.026781199994729832, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2696.71364756,     0.        ]), 'n_active': 1, 'beta1_train': -2472.5097299644067, 'beta0_train': -2512.6535457655546, 'beta1_val': -2547.4793621274443, 'beta0_val': -2610.6891757586272, 'selected_score': -2512.6535457655546, 'evaluations': 20, 'seconds': 0.02763839998806361, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1842.75344547,     0.        , -5811.16931546,     0.        ]), 'n_active': 2, 'beta1_train': -914.393376164902, 'beta0_train': -1050.5714361771265, 'beta1_val': -349.56918021516606, 'beta0_val': -945.2355922853548, 'selected_score': -1050.5714361771265, 'evaluations': 75, 'seconds': 0.09320039999147411, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",41,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2272.8630843568308,2712.49457943551,0.14761999997426756,0.279567900011898
"[{'theta': array([-8577.27652669]), 'n_active': 1, 'beta1_train': -4152.131062251016, 'beta0_train': -4292.278789896807, 'beta1_val': -4136.898272433333, 'beta0_val': -4293.422547325103, 'selected_score': -4292.278789896807, 'evaluations': 15, 'seconds': 0.023945299995830283, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.0617949e+03,  7.3533651e-02]), 'n_active': 2, 'beta1_train': 1725.4620880965288, 'beta0_train': -600.4340047213063, 'beta1_val': 1035.0400822754632, 'beta0_val': -2718.7466537309147, 'selected_score': -600.4340047213063, 'evaluations': 55, 'seconds': 0.039835000003222376, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.59140643e+03, -1.36030356e-01, -4.43278937e+03,  1.27649908e+00]), 'n_active': 4, 'beta1_train': -722.1101460688694, 'beta0_train': -777.762223489977, 'beta1_val': 157.91932370095424, 'beta0_val': -678.1519730583569, 'selected_score': -777.762223489977, 'evaluations': 165, 'seconds': 0.11648670000431594, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",42,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2712.49457943551,1482.6722181481493,0.1802670000033686,0.3122258000075817
"[{'theta': array([-5251.54098751]), 'n_active': 1, 'beta1_train': -2668.1636505625283, 'beta0_train': -2696.212817660343, 'beta1_val': -2627.193566611668, 'beta0_val': -2696.4, 'selected_score': -2696.212817660343, 'evaluations': 15, 'seconds': 0.022238600009586662, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-796.33545928,    0.90759694]), 'n_active': 2, 'beta1_train': 1594.70081634949, 'beta0_train': -1277.4655568940584, 'beta1_val': 1943.2485627460442, 'beta0_val': 143.45023669631246, 'selected_score': -1277.5128313021717, 'evaluations': 95, 'seconds': 0.05780890000460204, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-1.94617572e+03, -1.48648322e+00, -3.20304995e+03,  7.74807348e-01]), 'n_active': 4, 'beta1_train': -309.19016873227224, 'beta0_train': -471.00617777871514, 'beta1_val': -254.64010437345587, 'beta0_val': -371.55537166175236, 'selected_score': -471.00617777871514, 'evaluations': 185, 'seconds': 0.12737770000239834, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,"[{'update_slot': 84, 'hour': 14, 'info': 'oracle', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1482.6722181481493,1682.250786853842,0.20742520001658704,0.33810779999475926
