calibrations,residual_count,candidate_ops,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-1817.22280882]), 'n_active': 1, 'beta1_train': -4036.858861553467, 'beta0_train': -4104.2089782004305, 'beta1_val': -4055.1254090895827, 'beta0_val': -4107.599999999999, 'selected_score': -4104.2089782004305, 'evaluations': 20, 'seconds': 0.029427200002828613, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-899.54724707,    0.        ]), 'n_active': 1, 'beta1_train': -2291.040445964184, 'beta0_train': -2352.1407917190527, 'beta1_val': -2397.569564113395, 'beta0_val': -2397.569564113395, 'selected_score': -2352.1407917190527, 'evaluations': 15, 'seconds': 0.026252900002873503, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6507.38117503,     0.        , -5112.92413437,     0.        ]), 'n_active': 2, 'beta1_train': -484.49041384416154, 'beta0_train': -698.7631661689418, 'beta1_val': -630.8216551540124, 'beta0_val': -630.8216551540124, 'selected_score': -698.7631661689418, 'evaluations': 85, 'seconds': 0.10930399999779183, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",34,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2368.81681706617,1551.0964688888882,0.16498410000349395,0.31386479998764116
"[{'theta': array([-866.4990085]), 'n_active': 1, 'beta1_train': -3987.15071707988, 'beta0_train': -4056.34145975107, 'beta1_val': -4059.6, 'beta0_val': -4059.6, 'selected_score': -4056.34145975107, 'evaluations': 15, 'seconds': 0.025545399999828078, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4064.59558505,     0.        ]), 'n_active': 1, 'beta1_train': -2416.982684677523, 'beta0_train': -2455.4005607355734, 'beta1_val': -1280.650090070689, 'beta0_val': -1299.5290417748681, 'selected_score': -2455.4005607355734, 'evaluations': 15, 'seconds': 0.024819600002956577, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([ -392.71267189,     0.        , -3029.57362304,     0.        ]), 'n_active': 2, 'beta1_train': -718.330847961163, 'beta0_train': -947.4140386985405, 'beta1_val': -727.0937845666398, 'beta0_val': -815.7842243131347, 'selected_score': -947.4140386985405, 'evaluations': 95, 'seconds': 0.1105775000032736, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",35,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1551.0964688888882,2198.0389554004405,0.16094250000605825,0.3089124999969499
"[{'theta': array([-5582.78479291]), 'n_active': 1, 'beta1_train': -1977.8009001079793, 'beta0_train': -3060.386665096697, 'beta1_val': -2459.223164649009, 'beta0_val': -3123.2297888769763, 'selected_score': -3060.386665096697, 'evaluations': 20, 'seconds': 0.02840690000448376, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([0., 0.]), 'n_active': 1, 'beta1_train': 2094.035827115728, 'beta0_train': 200.28794923057916, 'beta1_val': 2587.7184960136815, 'beta0_val': 2735.7874504165056, 'selected_score': 2094.035827115728, 'evaluations': 20, 'seconds': 0.03141949999553617, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8899.40354741,     0.        , -9349.96181461,     0.        ]), 'n_active': 2, 'beta1_train': -527.014015085673, 'beta0_train': -572.5252967202966, 'beta1_val': -491.900462113704, 'beta0_val': -491.900462113704, 'selected_score': -572.5252967202966, 'evaluations': 65, 'seconds': 0.09401629999047145, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",36,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2198.0389554004405,1814.690149444447,0.15384269999049138,0.32240839999576565
"[{'theta': array([-3742.19809307]), 'n_active': 1, 'beta1_train': -2468.336065087987, 'beta0_train': -2516.5867856165996, 'beta1_val': -2465.774665231276, 'beta0_val': -2465.774665231276, 'selected_score': -2516.5867856165996, 'evaluations': 15, 'seconds': 0.02750470000319183, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1228.68468768,     0.        ]), 'n_active': 1, 'beta1_train': -530.9244090358609, 'beta0_train': -2418.4280251587597, 'beta1_val': -230.9191550031146, 'beta0_val': -2183.0655774137817, 'selected_score': -2418.4280251587597, 'evaluations': 20, 'seconds': 0.02958030000445433, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3676.42215942,     0.        , -9299.02570516,     0.        ]), 'n_active': 2, 'beta1_train': -415.67614137628107, 'beta0_train': -585.2774150199114, 'beta1_val': -555.7675981729409, 'beta0_val': -555.7675981729409, 'selected_score': -585.2774150199114, 'evaluations': 65, 'seconds': 0.08559230000537354, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",37,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1814.690149444447,1743.4012018779758,0.1426773000130197,0.3021590999996988
"[{'theta': array([-4801.62170753]), 'n_active': 1, 'beta1_train': -2421.949442843188, 'beta0_train': -2447.532394864104, 'beta1_val': -2404.296474088862, 'beta0_val': -2404.296474088862, 'selected_score': -2447.532394864104, 'evaluations': 15, 'seconds': 0.025333600002340972, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4231.76168603,     0.        ]), 'n_active': 1, 'beta1_train': -891.3757949026029, 'beta0_train': -2636.749055825961, 'beta1_val': -78.06260677603768, 'beta0_val': -2335.8808797945244, 'selected_score': -2636.749055825961, 'evaluations': 20, 'seconds': 0.02931120000721421, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4558.51838755,     0.        , -2835.69592885,     0.        ]), 'n_active': 2, 'beta1_train': -912.3137713810065, 'beta0_train': -1098.1056747638181, 'beta1_val': -558.8174175578499, 'beta0_val': -1059.0500856942328, 'selected_score': -1098.1056747638181, 'evaluations': 95, 'seconds': 0.11477529999683611, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",38,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1743.4012018779758,2765.5314612962957,0.1694201000063913,0.3243233999965014
"[{'theta': array([-5331.02501684]), 'n_active': 1, 'beta1_train': -4260.774702141942, 'beta0_train': -4362.12211947283, 'beta1_val': -4262.969309005, 'beta0_val': -4359.695098971194, 'selected_score': -4362.12211947283, 'evaluations': 20, 'seconds': 0.031057799991685897, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3773.47585512,     0.        ]), 'n_active': 1, 'beta1_train': 1216.997315429923, 'beta0_train': -2278.557704015158, 'beta1_val': 2357.3827036293555, 'beta0_val': -1749.5804253540196, 'selected_score': -2278.557704015158, 'evaluations': 25, 'seconds': 0.037148900009924546, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7586.29953033,     0.        , -3554.94941947,     0.        ]), 'n_active': 2, 'beta1_train': -1118.5398057682487, 'beta0_train': -1336.0085440882285, 'beta1_val': -1083.373031149793, 'beta0_val': -1144.4466177689512, 'selected_score': -1336.0085440882285, 'evaluations': 55, 'seconds': 0.07162489999609534, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",39,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2765.5314612962957,3000.307654249139,0.13983159999770578,0.28097510000225157
"[{'theta': array([-8937.89617683]), 'n_active': 1, 'beta1_train': -4225.5049940495755, 'beta0_train': -4321.747370962888, 'beta1_val': -4160.877848191668, 'beta0_val': -4323.401316049382, 'selected_score': -4321.747370962888, 'evaluations': 20, 'seconds': 0.026501100001041777, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6249.87941918,     0.        ]), 'n_active': 1, 'beta1_train': 351.68976007700707, 'beta0_train': -2169.933795567868, 'beta1_val': 939.718374500711, 'beta0_val': -391.7002519357666, 'selected_score': -2169.933795567868, 'evaluations': 20, 'seconds': 0.030116299996734597, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5943.65123589,     0.        , -2475.47066517,     0.        ]), 'n_active': 2, 'beta1_train': -717.2646655416305, 'beta0_train': -1003.0997672093087, 'beta1_val': -19.065550600595884, 'beta0_val': -898.5288366285879, 'selected_score': -1003.0997672093087, 'evaluations': 75, 'seconds': 0.10500009999668691, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",40,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",3000.307654249139,2240.9808827777824,0.1616174999944633,0.2993450999929337
"[{'theta': array([-4096.69904014]), 'n_active': 1, 'beta1_train': -4054.1242076293515, 'beta0_train': -4228.777687257408, 'beta1_val': -4136.56244402222, 'beta0_val': -4246.582119407405, 'selected_score': -4228.777687257408, 'evaluations': 20, 'seconds': 0.02800000000570435, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3796.85061942,     0.        ]), 'n_active': 1, 'beta1_train': -2472.5097299644067, 'beta0_train': -2512.6535457655546, 'beta1_val': -2547.4793621274443, 'beta0_val': -2610.6891757586272, 'selected_score': -2512.6535457655546, 'evaluations': 20, 'seconds': 0.02772900000854861, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4923.73363387,     0.        , -4733.03790478,     0.        ]), 'n_active': 2, 'beta1_train': -1079.0971573952672, 'beta0_train': -1088.9407956669434, 'beta1_val': -982.5149334814816, 'beta0_val': -982.5149334814816, 'selected_score': -1088.9407956669434, 'evaluations': 65, 'seconds': 0.08777299999201205, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",41,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2240.9808827777824,2712.49457943551,0.143502000006265,0.29338230000576004
"[{'theta': array([-2123.46259914]), 'n_active': 1, 'beta1_train': -4152.131062251016, 'beta0_train': -4292.278789896807, 'beta1_val': -4136.898272433333, 'beta0_val': -4293.422547325103, 'selected_score': -4292.278789896807, 'evaluations': 30, 'seconds': 0.037069700003485195, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.66812445e+03, -1.66787715e+00]), 'n_active': 2, 'beta1_train': 1725.4620880965288, 'beta0_train': -600.4340047213063, 'beta1_val': 1035.0400822754632, 'beta0_val': -2718.7466537309147, 'selected_score': -600.4340047213063, 'evaluations': 45, 'seconds': 0.03375170000072103, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.88037156e+03, -1.18446199e-01, -6.96467836e+03,  6.65700819e-01]), 'n_active': 4, 'beta1_train': -722.1101460688694, 'beta0_train': -777.762223489977, 'beta1_val': 157.91932370095424, 'beta0_val': -678.1519730583569, 'selected_score': -777.762223489977, 'evaluations': 125, 'seconds': 0.11017899999569636, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}]",42,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",2712.49457943551,1482.6722181481493,0.18100039999990258,0.3378813000017544
"[{'theta': array([-7374.70671035]), 'n_active': 1, 'beta1_train': -2668.1636505625283, 'beta0_train': -2696.212817660343, 'beta1_val': -2627.193566611668, 'beta0_val': -2696.4, 'selected_score': -2696.212817660343, 'evaluations': 25, 'seconds': 0.03299009999318514, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.67491293e+03,  1.34409075e+00]), 'n_active': 2, 'beta1_train': 1594.70081634949, 'beta0_train': -1277.4655568940584, 'beta1_val': 1943.2485627460442, 'beta0_val': 143.45023669631246, 'selected_score': -1277.4655568940584, 'evaluations': 45, 'seconds': 0.03416830000060145, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.71581199e+03, -1.49665069e-01, -7.20467001e+03,  1.12969338e+00]), 'n_active': 4, 'beta1_train': -305.57934083445366, 'beta0_train': -470.9393789527069, 'beta1_val': -254.64010666793934, 'beta0_val': -371.5553739562358, 'selected_score': -470.9393789527069, 'evaluations': 185, 'seconds': 0.13032669998938218, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,"[{'update_slot': 60, 'hour': 10, 'info': 'state', 'lp_status': 'optimal', 'lp_message': '', 'fallback': False}]",1482.6722181481493,1685.220939402029,0.19748509998316877,0.3444266000005882
